Kod_S,Kod_C,Kod_R,Nazwa,Wartosc,rok,firma,description,code
S050102,C0020,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,356 597,2023,Allianz,,
S050102,C0030,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0040,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0050,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0060,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0070,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0080,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0090,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0100,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0110,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0120,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0200,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,356 597,2023,Allianz,,
S050102,C0010,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0020,R0220,Brutto – Reasekuracja czynna proporcjonalna,3,2023,Allianz,,
S050102,C0030,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0040,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0050,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0060,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0070,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0080,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0090,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0100,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0110,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0120,R0220,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0200,R0220,Brutto – Reasekuracja czynna proporcjonalna,3,2023,Allianz,,
S050102,C0130,R0230,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0140,R0230,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0150,R0230,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0160,R0230,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0200,R0230,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0010,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0020,R0240,Udział zakładu reasekuracji,23 639,2023,Allianz,,
S050102,C0030,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0040,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0050,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0060,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0070,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0080,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0090,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0100,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0110,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0120,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0130,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0140,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0150,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0160,R0240,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0200,R0240,Udział zakładu reasekuracji,23 639,2023,Allianz,,
S050102,C0010,R0300,Netto,0,2023,Allianz,,
S050102,C0020,R0300,Netto,332 961,2023,Allianz,,
S050102,C0030,R0300,Netto,0,2023,Allianz,,
S050102,C0040,R0300,Netto,0,2023,Allianz,,
S050102,C0050,R0300,Netto,0,2023,Allianz,,
S050102,C0060,R0300,Netto,0,2023,Allianz,,
S050102,C0070,R0300,Netto,0,2023,Allianz,,
S050102,C0080,R0300,Netto,0,2023,Allianz,,
S050102,C0090,R0300,Netto,0,2023,Allianz,,
S050102,C0100,R0300,Netto,0,2023,Allianz,,
S050102,C0110,R0300,Netto,0,2023,Allianz,,
S050102,C0120,R0300,Netto,0,2023,Allianz,,
S050102,C0130,R0300,Netto,0,2023,Allianz,,
S050102,C0140,R0300,Netto,0,2023,Allianz,,
S050102,C0150,R0300,Netto,0,2023,Allianz,,
S050102,C0160,R0300,Netto,0,2023,Allianz,,
S050102,C0200,R0300,Netto,332 961,2023,Allianz,,
S050102,C0010,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0020,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,125 591,2023,Allianz,,
S050102,C0030,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0040,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0050,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0060,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0070,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0080,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0090,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0100,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0110,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0120,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Allianz,,
S050102,C0200,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,125 591,2023,Allianz,,
S050102,C0010,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0020,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0030,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0040,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0050,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0060,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0070,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0080,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0090,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0100,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0110,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0120,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0200,R0320,Brutto – Reasekuracja czynna proporcjonalna,0,2023,Allianz,,
S050102,C0130,R0330,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0140,R0330,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0150,R0330,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0160,R0330,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0200,R0330,Brutto – Reasekuracja czynna nieproporcjonalna,0,2023,Allianz,,
S050102,C0010,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0020,R0340,Udział zakładu reasekuracji,7 695,2023,Allianz,,
S050102,C0030,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0040,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0050,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0060,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0070,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0080,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0090,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0100,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0110,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0120,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0130,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0140,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0150,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0160,R0340,Udział zakładu reasekuracji,0,2023,Allianz,,
S050102,C0200,R0340,Udział zakładu reasekuracji,7 695,2023,Allianz,,
S050102,C0010,R0400,Netto,0,2023,Allianz,,
S050102,C0020,R0400,Netto,117 896,2023,Allianz,,
S050102,C0030,R0400,Netto,0,2023,Allianz,,
S050102,C0040,R0400,Netto,0,2023,Allianz,,
S050102,C0050,R0400,Netto,0,2023,Allianz,,
S050102,C0060,R0400,Netto,0,2023,Allianz,,
S050102,C0070,R0400,Netto,0,2023,Allianz,,
S050102,C0080,R0400,Netto,0,2023,Allianz,,
S050102,C0090,R0400,Netto,0,2023,Allianz,,
S050102,C0100,R0400,Netto,0,2023,Allianz,,
S050102,C0110,R0400,Netto,0,2023,Allianz,,
S050102,C0120,R0400,Netto,0,2023,Allianz,,
S050102,C0130,R0400,Netto,0,2023,Allianz,,
S050102,C0140,R0400,Netto,0,2023,Allianz,,
S050102,C0150,R0400,Netto,0,2023,Allianz,,
S050102,C0160,R0400,Netto,0,2023,Allianz,,
S050102,C0200,R0400,Netto,117 896,2023,Allianz,,
S050102,C0010,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0020,R0550,Koszty poniesione,132 181,2023,Allianz,,
S050102,C0030,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0040,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0050,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0060,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0070,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0080,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0090,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0100,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0110,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0120,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0130,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0140,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0150,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0160,R0550,Koszty poniesione,0,2023,Allianz,,
S050102,C0200,R0550,Koszty poniesione,132 181,2023,Allianz,,
S050102,C0200,R1200,Saldo – pozostałe koszty/przychody techniczne,1 074,2023,Allianz,,
S050102,C0200,R1300,Koszty ogółem,133 256,2023,Allianz,,
S050102,C0100,R0110,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Warta,,
S050102,C0110,R0110,Brutto – Bezpośrednia działalność ubezpieczeniowa,408 623,2023,Warta,,
S050102,C0120,R0110,Brutto – Bezpośrednia działalność ubezpieczeniowa,72 329,2023,Warta,,
S050102,C0200,R0110,Brutto – Bezpośrednia działalność ubezpieczeniowa,8 893 665,2023,Warta,,
S050102,C0100,R0120,Brutto – reasekuracja czynna proporcjonalna,0,2023,Warta,,
S050102,C0110,R0120,Brutto – reasekuracja czynna proporcjonalna,0,2023,Warta,,
S050102,C0120,R0120,Brutto – reasekuracja czynna proporcjonalna,40 358,2023,Warta,,
S050102,C0200,R0120,Brutto – reasekuracja czynna proporcjonalna,400 297,2023,Warta,,
S050102,C0130,R0130,Brutto – reasekuracja czynna nieproporcjonalna,0,2023,Warta,,
S050102,C0140,R0130,Brutto – reasekuracja czynna nieproporcjonalna,2 877,2023,Warta,,
S050102,C0150,R0130,Brutto – reasekuracja czynna nieproporcjonalna,496,2023,Warta,,
S050102,C0160,R0130,Brutto – reasekuracja czynna nieproporcjonalna,2 101,2023,Warta,,
S050102,C0200,R0130,Brutto – reasekuracja czynna nieproporcjonalna,5 474,2023,Warta,,
S050102,C0100,R0140,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0110,R0140,Udział zakładów reasekuracji,1 264,2023,Warta,,
S050102,C0120,R0140,Udział zakładów reasekuracji,42 354,2023,Warta,,
S050102,C0130,R0140,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0140,R0140,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0150,R0140,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0160,R0140,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0200,R0140,Udział zakładów reasekuracji,466 070,2023,Warta,,
S050102,C0100,R0200,Netto,0,2023,Warta,,
S050102,C0110,R0200,Netto,407 359,2023,Warta,,
S050102,C0120,R0200,Netto,70 333,2023,Warta,,
S050102,C0130,R0200,Netto,0,2023,Warta,,
S050102,C0140,R0200,Netto,2 877,2023,Warta,,
S050102,C0150,R0200,Netto,496,2023,Warta,,
S050102,C0160,R0200,Netto,2 101,2023,Warta,,
S050102,C0200,R0200,Netto,8 833 366,2023,Warta,,
S050102,C0100,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Warta,,
S050102,C0110,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,365 509,2023,Warta,,
S050102,C0120,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,68 710,2023,Warta,,
S050102,C0200,R0210,Brutto – Bezpośrednia działalność ubezpieczeniowa,8 250 510,2023,Warta,,
S050102,C0100,R0220,Brutto – reasekuracja czynna proporcjonalna,0,2023,Warta,,
S050102,C0110,R0220,Brutto – reasekuracja czynna proporcjonalna,15,2023,Warta,,
S050102,C0120,R0220,Brutto – reasekuracja czynna proporcjonalna,58 976,2023,Warta,,
S050102,C0200,R0220,Brutto – reasekuracja czynna proporcjonalna,426 393,2023,Warta,,
S050102,C0130,R0230,Brutto – reasekuracja czynna nieproporcjonalna,0,2023,Warta,,
S050102,C0140,R0230,Brutto – reasekuracja czynna nieproporcjonalna,3 628,2023,Warta,,
S050102,C0150,R0230,Brutto – reasekuracja czynna nieproporcjonalna,368,2023,Warta,,
S050102,C0160,R0230,Brutto – reasekuracja czynna nieproporcjonalna,2 124,2023,Warta,,
S050102,C0200,R0230,Brutto – reasekuracja czynna nieproporcjonalna,6 120,2023,Warta,,
S050102,C0100,R0240,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0110,R0240,Udział zakładów reasekuracji,79,2023,Warta,,
S050102,C0120,R0240,Udział zakładów reasekuracji,65 736,2023,Warta,,
S050102,C0130,R0240,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0140,R0240,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0150,R0240,Udział zakładów reasekuracji,2,2023,Warta,,
S050102,C0160,R0240,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0200,R0240,Udział zakładów reasekuracji,468 391,2023,Warta,,
S050102,C0100,R0300,Netto,0,2023,Warta,,
S050102,C0110,R0300,Netto,365 445,2023,Warta,,
S050102,C0120,R0300,Netto,61 950,2023,Warta,,
S050102,C0130,R0300,Netto,0,2023,Warta,,
S050102,C0140,R0300,Netto,3 628,2023,Warta,,
S050102,C0150,R0300,Netto,366,2023,Warta,,
S050102,C0160,R0300,Netto,2 124,2023,Warta,,
S050102,C0200,R0300,Netto,8 214 632,2023,Warta,,
S050102,C0100,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,0,2023,Warta,,
S050102,C0110,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,223 008,2023,Warta,,
S050102,C0120,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,43 804,2023,Warta,,
S050102,C0200,R0310,Brutto – Bezpośrednia działalność ubezpieczeniowa,4 632 181,2023,Warta,,
S050102,C0100,R0320,Brutto – reasekuracja czynna proporcjonalna,0,2023,Warta,,
S050102,C0110,R0320,Brutto – reasekuracja czynna proporcjonalna,3,2023,Warta,,
S050102,C0120,R0320,Brutto – reasekuracja czynna proporcjonalna,176 814,2023,Warta,,
S050102,C0200,R0320,Brutto – reasekuracja czynna proporcjonalna,370 214,2023,Warta,,
S050102,C0130,R0330,Brutto – reasekuracja czynna nieproporcjonalna,0,2023,Warta,,
S050102,C0140,R0330,Brutto – reasekuracja czynna nieproporcjonalna,2 868,2023,Warta,,
S050102,C0150,R0330,Brutto – reasekuracja czynna nieproporcjonalna,-22,2023,Warta,,
S050102,C0160,R0330,Brutto – reasekuracja czynna nieproporcjonalna,-228,2023,Warta,,
S050102,C0200,R0330,Brutto – reasekuracja czynna nieproporcjonalna,2 618,2023,Warta,,
S050102,C0100,R0340,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0110,R0340,Udział zakładów reasekuracji,106,2023,Warta,,
S050102,C0120,R0340,Udział zakładów reasekuracji,204 069,2023,Warta,,
S050102,C0130,R0340,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0140,R0340,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0150,R0340,Udział zakładów reasekuracji,0,2023,Warta,,
S050102,C0160,R0340,Udział zakładów reasekuracji,2 996,2023,Warta,,
S050102,C0200,R0340,Udział zakładów reasekuracji,269 527,2023,Warta,,
S050102,C0100,R0400,Netto,0,2023,Warta,,
S050102,C0110,R0400,Netto,222 905,2023,Warta,,
S050102,C0120,R0400,Netto,16 549,2023,Warta,,
S050102,C0130,R0400,Netto,0,2023,Warta,,
S050102,C0140,R0400,Netto,2 868,2023,Warta,,
S050102,C0150,R0400,Netto,-22,2023,Warta,,
S050102,C0160,R0400,Netto,-3 224,2023,Warta,,
S050102,C0200,R0400,Netto,4 735 486,2023,Warta,,
S050102,C0100,R0550,Koszty poniesione,0,2023,Warta,,
S050102,C0110,R0550,Koszty poniesione,119 913,2023,Warta,,
S050102,C0120,R0550,Koszty poniesione,50 518,2023,Warta,,
S050102,C0130,R0550,Koszty poniesione,0,2023,Warta,,
S050102,C0140,R0550,Koszty poniesione,816,2023,Warta,,
S050102,C0150,R0550,Koszty poniesione,114,2023,Warta,,
S050102,C0160,R0550,Koszty poniesione,-12,2023,Warta,,
S050102,C0200,R0550,Koszty poniesione,2 848 410,2023,Warta,,
S050102,C0200,R1200,Saldo – pozostałe koszty/przychody techniczne,111 493,2023,Warta,,
S050102,C0200,R1300,Koszty ogółem,2 959 904,2023,Warta,,
S050102,C0010,,,43 562,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0010,,,82 925,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0010,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0010,,,215,2019,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0010,,,126 272,2019,ErgoHestia,Netto,R0200
S050102,C0010,,,57 494,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0010,,,52 699,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0010,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0010,,,175,2019,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0010,,,110 019,2019,ErgoHestia,Netto,R0300
S050102,C0010,,,22 310,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0010,,,88,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0010,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0010,,,0,2019,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0010,,,22 398,2019,ErgoHestia,Netto,R0400
S050102,C0010,,,0,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0010,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0010,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0010,,,0,2019,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0010,,,0,2019,ErgoHestia,Netto,R0500
S050102,C0010,,,85 360,2019,ErgoHestia,Koszty poniesione,R0550
S050102,C0010,,,0,2019,ErgoHestia,Pozostałe koszty,R1200
S050102,C0010,,,0,2019,ErgoHestia,Koszty ogółem,R1300
S050102,C0020,,,205 220,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0020,,,84 915,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0020,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0020,,,10 661,2019,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0020,,,279 474,2019,ErgoHestia,Netto,R0200
S050102,C0020,,,182 678,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0020,,,54 575,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0020,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0020,,,12 518,2019,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0020,,,224 735,2019,ErgoHestia,Netto,R0300
S050102,C0020,,,35 377,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0020,,,440,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0020,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0020,,,7 286,2019,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0020,,,28 531,2019,ErgoHestia,Netto,R0400
S050102,C0020,,,0,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0020,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0020,,,0,2019,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0020,,,0,2019,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0020,,,0,2019,ErgoHestia,Netto,R0500
S050102,C0020,,,120 485,2019,ErgoHestia,Koszty poniesione,R0550
S050102,C0020,,,0,2019,ErgoHestia,Pozostałe koszty,R1200
S050102,C0020,,,0,2019,ErgoHestia,Koszty ogółem,R1300
S050102,C0030,,,0.0,2019,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
